Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
"QC_Shew_11_06_PHE_Col2a_26Dec11_Cougar_11-10-11.mzML"	2011-12-26T14:24:12Z	0.33539	22.6266	25.0529	29.8573	0.784789	1.02708	4.08286	5881.13	0.310035	0.16595	0.178179	0.345836	0.260184	0.240282	0.245087	0.254447	0.260873	0.240153	0.244797	0.254178	0.932147	0.633939	1.66813	0.338964	0.229684	0.340565	2855	0.51422	3299.5	4512	5911.5	28519	5.1499	715	933	1179	0.097023	0.194607	0.143624	0.0421123	0.00929205	0.00241944	0.0602055	0.450717
"QC_Shew_12_01-pt5-04_19Jun12_Cougar_12-02-39.mzML"	2012-06-19T17:26:40Z	0.316866	19.6275	21.979	26.0768	0.755228	0.843961	3.95124	5939.84	0.32771	0.150824	0.147394	0.374071	0.211884	0.249076	0.25354	0.2855	0.275043	0.227926	0.233255	0.263777	1.62871	0.829856	1.68337	0.82556	0.341275	0.533151	3109	0.880369	1406	1717	2071	28460	5.36211	499	672	844	0.0691145	0.166058	0.133661	0.0344694	0.00860857	0.00179199	0.098981	0.487316
"QC_Shew_12-01_2p5_a_01June12_Polaroid_11-12-27.mzML"	2012-06-01T15:58:44Z	0.308407	16.1246	18.0032	21.4813	1.13484	1.00772	4.57314	5940.16	0.357981	0.119149	0.132939	0.389931	0.278099	0.221788	0.22832	0.271794	0.283906	0.219695	0.226571	0.269828	2.09557	1.04565	1.56746	1.50491	0.517732	0.884659	2920	0.566551	2411	2927	3614	28939	5.6749	388	552	711	0.109161	0.192128	0.174954	0.0547013	0.0133038	0.00393932	0.0790974	0.372715
"QC_Shew_12_01_100ng_c_05June12_Polaroid_25umAclaim.mzML"	2012-06-05T11:22:35Z	0.234578	30.0852	34.7767	43.523	1.2033	1.16127	5.77118	36002.8	0.199274	0.039842	0.125311	0.635573	0.233592	0.242218	0.262859	0.261331	0.244931	0.238635	0.256711	0.259723	1.20608	1.01349	2.93625	0.863331	1.10047	2.55248	7972	0.332522	1920.5	2568	2967	46215	1.99617	24	55	113	0.213178	0.209023	0.112474	0.00869847	0.000346208	6.4914e-05	0.257557	0.198658
"QC_Shew_11_06_Run-2_13Dec11_Cougar_11-10-11.mzML"	2011-12-13T12:39:08Z	0.339814	22.9511	25.5731	30.5286	0.783063	1.04944	4.1548	5880.01	0.288453	0.175619	0.188365	0.347563	0.255736	0.240084	0.244943	0.259237	0.255771	0.240097	0.244907	0.259226	0.953864	0.647128	1.37611	0.254055	0.149043	0.33957	2860	0.522959	3468	4612	6058.25	28598	5.25657	733	946	1178	0.104203	0.208126	0.154521	0.0443038	0.00902161	0.00230785	0.0512973	0.426219
"QC_Shew_12_01_200ng_HCD1_08Jun12_Polaroid_12-02-12.mzML"	2012-06-08T20:13:40Z	0.254606	29.8412	36.2875	48.645	1.95359	1.77226	5.18218	13502.9	0.585012	0.0736529	0.0308477	0.310487	0.356243	0.176741	0.149334	0.317682	0.355673	0.17642	0.149148	0.318758	1.36289	1.07927	2.75519	1.83034	0.700185	2.02321	2556	0.352677	2223.75	2529	3018	25510	3.544	97	135	177	0	0.247158	0.145237	0.0413955	0.00576245	0.00101921	0.0705214	0.488906
"QC_Shew_12_01_A_6Jun12_Cougar_12-05-07.mzML"	2012-06-06T09:56:23Z	0.238619	57.5527	67.2193	87.0748	0.38425	0.59972	2.4658	4546.83	0.405287	0.303681	0.15941	0.131622	0.250746	0.252931	0.248644	0.247679	0.250039	0.25373	0.249801	0.246429	0.837001	0.70227	1.59952	0.186806	0.460526	0.834905	530	0.128014	4541.75	5702.5	8950.5	5272	1.28792	57	254	540	0.136381	0.0477997	0.0305387	0.0197269	0.0231411	0.0335736	0.073786	0.635053
"QC_Shew_11_07_B1_7Jun12_Cougar_12-05-08.mzML"	2012-06-07T17:11:33Z	0.316394	17.8438	20.0178	24.2613	0.857089	1.02455	4.03669	5940.81	0.338979	0.130945	0.134278	0.395798	0.26558	0.226444	0.236106	0.27187	0.275033	0.223057	0.233061	0.268849	1.17941	0.763146	1.5965	0.66952	0.436673	0.586871	2819	0.535144	3246	3946	5558	27766	5.36314	77	127	190	0.122164	0.261075	0.199128	0.0581647	0.0128935	0.0030613	0.0647915	0.278722
"QC_Shew_12_01_200ng_HCD2_08Jun12_Polaroid_12-02-13.mzML"	2012-06-09T00:52:05Z	0.219883	32.4197	39.8671	55.8423	1.72643	2.18619	5.28902	13507.6	0.599084	0.0600714	0.0290733	0.311772	0.363307	0.17248	0.143168	0.321045	0.363105	0.172437	0.143109	0.321349	1.4168	1.18128	2.22636	1.92378	0.710933	2.02351	2394	0.350877	2439.75	2779	3326.5	23940	3.514	102	149	199	0	0.248622	0.156475	0.048538	0.00735171	0.00121136	0.0593567	0.478446
"QC_Shew_11_07_F1_7Jun12_Cougar_12-05-08.mzML"	2012-06-08T00:32:19Z	0.320394	17.4117	19.5663	23.6122	0.837824	1.01886	3.94468	5941.7	0.357083	0.130084	0.133271	0.379562	0.267853	0.225711	0.233928	0.272508	0.279067	0.221626	0.230138	0.269169	1.08047	0.925569	1.73668	0.720777	0.424077	0.693468	2788	0.528334	3380.75	4092.5	5663.25	27385	5.31556	69	115	174	0.120102	0.264013	0.197079	0.0596677	0.0124521	0.00321344	0.0626255	0.280847
"QC_Shew_12_01_5ng_a_08Jun12_Polaroid_25umAclaim2.mzML"	2012-06-07T17:01:16Z	0.230603	31.7988	37.7319	46.5801	0.516584	0.930517	3.88065	14400.5	0.459482	0.327294	0.0848374	0.128387	0.253161	0.254242	0.251293	0.241304	0.252945	0.254276	0.251741	0.241038	0.853156	0.920314	3.97677	0.196694	0.315786	3.0391	3006	0.237611	807	1105	1393.75	18018	1.43694	301	371	453	0.339938	0.0702631	0.0149295	0.0002775	0	5.55001e-05	0.442724	0.131813
"QC_Shew_12_01_500ng_a_15Jul12_Lynx_12-2-32.mzML"	2012-07-15T12:18:09Z	0.212534	31.4733	36.8593	48.6172	2.36237	1.24127	4.64239	10801.5	0.274112	0.0901418	0.11159	0.524156	0.267385	0.167724	0.189511	0.375381	0.275638	0.164376	0.187346	0.372641	1.48348	0.999398	2.91146	1.21289	0.556697	1.69662	2430	0.998906	1236	1484.5	1761	23648	3.56586	52	80	113	0	0.398258	0.255244	0.0267253	0.000930311	0.000338295	0.111214	0.20729
"QC_Shew_11_07_E1_7Jun12_Cougar_12-05-07.mzML"	2012-06-07T22:42:09Z	0.318896	18.009	20.1041	24.511	0.85516	1.02657	3.88243	5940.99	0.355414	0.126121	0.132141	0.386324	0.269518	0.226327	0.234381	0.269774	0.278304	0.223191	0.231679	0.266827	1.05542	0.906962	1.64378	0.669739	0.451938	0.662326	2786	0.528252	3382.25	4073	5838.5	27476	5.31376	74	121	181	0.116902	0.25808	0.19861	0.0585966	0.0121925	0.00305721	0.0671495	0.285413
"QC_Shew_12_01_500ng_a_13Jul12_Lynx_12-2-32.mzML"	2012-07-13T09:38:34Z	0.269028	39.0183	45.6293	59.9537	2.75928	1.23729	3.89719	10806.6	0.574959	0.116027	0.147546	0.161468	0.420431	0.172446	0.16714	0.239983	0.432252	0.166049	0.164029	0.23767	1.90225	0.900989	1.78258	1.33816	0.434743	1.42012	2433	0.998914	1518	1718	1896	23689	3.8112	32	45	62	0	0.266875	0.29081	0.0715944	0.00865381	0.00189962	0.0894086	0.270759
"QC_Shew_12_01_500ng_HCD2_09Jun12_Polaroid_12-02-13.mzML"	2012-06-09T21:01:02Z	0.208996	42.5513	52.3639	77.8002	3.853	2.40134	4.73895	13498.5	0.440554	0.141154	0.0323118	0.38598	0.286736	0.16432	0.154349	0.394595	0.282813	0.160891	0.152259	0.404036	1.93422	0.923879	3.19478	2.43947	0.386645	1.86001	2641	0.499	2295	2655	2931	25790	3.5559	88	132	180	0	0.236332	0.12594	0.0329973	0.00632028	0.00178364	0.0724699	0.524157
"QC_Shew_12_01_500ng_HCD1_09Jun12_Polaroid_12-02-12.mzML"	2012-06-09T16:23:04Z	0.217797	41.1568	50.6287	73.198	3.9999	2.1741	4.70134	13504.3	0.451283	0.129964	0.0323306	0.386422	0.285013	0.164437	0.15285	0.397699	0.282538	0.162311	0.151319	0.403832	1.94823	0.941744	2.66646	2.16258	0.466162	1.84721	2652	0.397647	2294.75	2615	2914.25	26139	3.56256	88	129	174	0	0.237193	0.126937	0.0320594	0.00550901	0.00187459	0.0755959	0.520831
"QC_Shew_11_06_col1A_30Dec11_Cougar_11-10-09.mzML"	2011-12-31T19:51:21Z	0.327793	22.8642	25.456	30.6163	0.754089	1.08637	4.06436	5881.09	0.316755	0.16314	0.181255	0.338851	0.253742	0.242708	0.247938	0.255613	0.282574	0.233271	0.238516	0.245638	0.966423	0.670478	1.94085	0.450963	0.218924	0.339173	2876	0.513067	3400	4551	6254	27618	5.14999	751	970	1197	0.0995727	0.200485	0.142009	0.0408067	0.0108987	0.00365704	0.0442103	0.45836
"QC_Shew_11_07_Col1_C_29May12_Cougar_12-04-01.mzML"	2012-05-30T01:27:28Z	0.343537	21.804	24.1564	28.9099	0.846628	1.01863	3.89866	5939.78	0.280617	0.125883	0.137146	0.456354	0.230865	0.231977	0.244481	0.292677	0.263172	0.221168	0.234746	0.280914	1.07685	0.725312	1.79365	0.949803	0.508769	0.471334	2764	0.87233	3578	4250.5	5692.25	26364	5.14806	433	596	740	0.129495	0.270824	0.178804	0.0416098	0.00675163	0.00121378	0.0481717	0.32313
"QC_Shew_11_07_Col2_C_29May12_Cougar_12-04-03.mzML"	2012-05-29T23:03:59Z	0.339278	20.5951	22.9964	27.3059	0.861562	1.0338	3.96768	5941.58	0.273218	0.128186	0.138618	0.459978	0.23034	0.231765	0.244624	0.293271	0.261425	0.221492	0.235203	0.28188	1.03472	0.778481	1.4158	0.957793	0.488275	0.482952	2770	0.848809	3547	4247.5	5631.75	26465	5.14479	428	590	735	0.130965	0.265294	0.178953	0.0445116	0.00706594	0.001058	0.0513508	0.320801
"QC_Shew_11_06_col2_9Jan12_Cougar_11-10-11.mzML"	2012-01-10T04:59:19Z	0.268844	25.8208	29.6305	36.9021	0.767374	1.03063	3.8912	5881.09	0.334086	0.165277	0.194801	0.305836	0.260568	0.240121	0.248718	0.250593	0.262149	0.239819	0.248076	0.249956	0.926848	0.622974	1.29727	0.234346	0.26131	0.301235	2913	0.536611	3525	4464	5761	29054	5.31625	604	857	1206	0.101776	0.180801	0.0935155	0.0175191	0.00371722	0.00161768	0.10983	0.491223
"QC_Shew_11_07_Col2_A_29May12_Cougar_12-04-03.mzML"	2012-05-29T13:18:33Z	0.342864	20.5629	22.9844	27.6698	0.904313	0.962902	4.08622	5940.27	0.307187	0.130891	0.146555	0.415368	0.265542	0.224491	0.236186	0.273781	0.266601	0.224145	0.235852	0.273402	1.07623	0.746368	1.54197	1.02345	0.384391	0.388269	2771	0.53062	3311.5	3915	5255.5	27664	5.31602	565	732	904	0.132121	0.250976	0.158112	0.0388953	0.0066151	0.00122903	0.0745373	0.337514
"QC_Shew_11_06_col1_9Jan12_Cougar_11-10-09.mzML"	2012-01-10T03:07:17Z	0.316304	24.0949	27.161	33.0343	0.804979	1.05679	3.84291	5880.96	0.33232	0.16517	0.179402	0.323108	0.262066	0.239227	0.244987	0.25372	0.264158	0.238505	0.244353	0.252984	0.892647	0.599426	1.36785	0.347561	0.259421	0.350824	2841	0.515378	3776	4794	6397	28324	5.15739	532	775	1085	0.109977	0.205833	0.12763	0.0343172	0.00702584	0.00204773	0.0720943	0.441075
"QC_Shew_11_07_Col1_A_29May12_Cougar_12-04-01.mzML"	2012-05-29T15:53:42Z	0.338764	22.3949	24.8941	29.6742	0.818651	1.03963	4.00071	5942.1	0.262679	0.128118	0.141113	0.46809	0.240279	0.228851	0.241913	0.288957	0.254203	0.224197	0.237721	0.28388	1.09599	0.704789	1.65599	0.933312	0.440962	0.42973	2744	0.696034	3509.5	4198.5	5991	26883	5.14982	476	641	790	0.125767	0.259383	0.165421	0.0420712	0.00688167	0.00133914	0.0535655	0.345572
"QC_Shew_12_01_5ng_a_06June12_Polaroid_25umAclaim2.mzML"	2012-06-06T21:13:46Z	0.219595	26.3595	31.2089	40.1739	2.43154	1.843	4.95049	17703.7	0.186869	0.0674199	0.100749	0.644962	0.22669	0.210958	0.264017	0.298335	0.222792	0.204937	0.256446	0.315825	3.18712	1.32805	2.03917	2.78337	1.29324	1.74879	4239	0.339131	1881.5	2927	3392	24914	2.04386	54	243	506	0.16573	0.311231	0.161034	0.00618126	0.000160552	0.000120414	0.121378	0.234166
"QC_Shew_12_01_200ngPL_CID5_09Jun12_Polaroid_12-02-11.mzML"	2012-06-12T06:02:03Z	0.279863	17.2969	19.7578	24.2316	1.75461	1.33216	4.90504	10325.6	0.497724	0.0856935	0.0761426	0.34044	0.275506	0.243319	0.213208	0.267967	0.286452	0.236587	0.207616	0.269345	1.90683	1.30793	2.64268	1.50732	1.15827	1.30909	4437	0.523491	1966	2406	2932	43239	5.26203	266	477	639	0.131502	0.126691	0.0889475	0.0175767	0.00277527	0.0005088	0.188441	0.443558
"QC_Shew_12_01_200ngPL_CIDLC1_12Jun12_Polaroid_12-02-11.mzML"	2012-06-12T14:10:37Z	0.266293	22.3054	25.2604	30.8481	1.64159	1.48455	5.37102	13501.5	0.570714	0.0404118	0.016473	0.372401	0.266047	0.245202	0.229074	0.259677	0.25988	0.22225	0.199408	0.318462	1.45487	2.05391	3.95066	1.704	1.624	3.3053	5476	0.63212	2051.75	2357	2634	49299	5.90944	52	260	436	0.152011	0.118684	0.0541187	0.0106696	0.00158218	0.000628816	0.242926	0.41938
"QC_Shew_12_02-250ng_11Jan13_Frodo_12-12-50.mzML"	2013-01-11T07:49:43Z	0.312103	33.9855	38.9136	47.577	0.760408	0.965084	3.9295	10799.5	0.481351	0.221969	0.172721	0.123959	0.373613	0.208485	0.215794	0.202109	0.373497	0.208731	0.21575	0.202022	0.944675	0.726009	2.83005	0.350525	0.290195	0.684173	3116	0.37037	1719.75	1890.5	2054	31150	3.72927	95	123	153	0	0.357111	0.25557	0.049374	0.00346709	0.00035313	0.0222151	0.31191
"QC_Shew_12_01_200ngPL_CID3_09Jun12_Polaroid_12-02-10.mzML"	2012-06-10T06:16:46Z	0.258385	25.6348	29.0744	35.217	1.57884	1.44486	5.16412	13500.1	0.562316	0.0468947	0.0175564	0.373233	0.267081	0.245186	0.228753	0.258981	0.263234	0.237173	0.217684	0.281909	1.7653	2.07007	3.82158	2.21974	1.56578	3.27368	5497	0.719426	1763	2348	2719	52979	5.90774	17	227	398	0.132902	0.102626	0.0473961	0.0107212	0.00186866	0.000679515	0.184167	0.51964
"QC_Shew_12_01_200ngPL_CID4_09Jun12_Polaroid_12-02-11.mzML"	2012-06-10T10:54:46Z	0.258333	25.7066	29.2171	35.4206	1.5405	1.48473	5.29571	13499.4	0.565697	0.0432478	0.0180117	0.373044	0.267943	0.244813	0.228683	0.258561	0.263462	0.236532	0.216565	0.283441	1.79274	2.18611	4.09295	2.18156	1.70051	3.26628	5505	0.709092	1758	2294	2665	52955	5.93685	19	244	423	0.129412	0.103144	0.0475687	0.0105939	0.00166179	0.000642055	0.179738	0.52724
"QC_Shew_12_02-250ng-1_11Jan13_Frodo_12-12-50.mzML"	2013-01-12T04:30:53Z	0.272329	40.2767	47.1045	60.5319	1.16295	1.02091	4.64687	14400	0.26978	0.236658	0.134915	0.358647	0.276679	0.200362	0.185597	0.337362	0.276508	0.200259	0.18548	0.337753	1.02044	0.698416	2.46362	0.485318	0.334109	1.1	3697	0.389485	1805	1952	2204	36970	3.91548	95	124	157	0	0.286124	0.288423	0.0678117	0.00554504	0.000540979	0.0349743	0.316581
"QC_Shew_12_01_B_6Jun12_Cougar_12-05-08.mzML"	2012-06-06T11:48:45Z	0.254429	19.6582	22.7501	28.198	0.417292	0.473413	5.34887	5941.16	0.318039	0.305678	0.226998	0.149285	0.25386	0.251073	0.251449	0.243618	0.260702	0.254511	0.247292	0.237495	0.815753	0.610106	1.50107	0.275216	0.283287	1.03624	2196	0.38791	3948.75	4314.5	4774	21338	3.87823	8	130	291	0.168338	0.0445215	0.0264317	0.00946668	0.00609242	0.00313994	0.317087	0.424923
"QC_Shew_12_01_200ng_CID1_08Jun12_Polaroid_12-02-10.mzML"	2012-06-08T11:31:11Z	0.262626	21.33	24.7659	31.1405	1.5082	1.48329	5.84959	10501.2	0.757545	0.0731573	0.0383777	0.13092	0.281346	0.267382	0.232622	0.21865	0.288044	0.266195	0.229064	0.216697	1.67098	1.58265	4.53662	1.60846	1.38137	2.15162	4610	0.597492	1711.25	2159.5	2553	45403	5.8727	382	530	653	0.106226	0.148448	0.0745545	0.0162324	0.00244477	0.000528599	0.171112	0.480453
"QC_Shew_12_02-250ng-1_13Jan13_Frodo_12-12-50.mzML"	2013-01-13T12:07:06Z	0.306457	36.1095	41.7209	52.3528	0.866253	1.01018	4.19906	14402.1	0.318743	0.209501	0.143897	0.32786	0.28786	0.203928	0.198395	0.309816	0.287667	0.203829	0.198283	0.310221	0.968399	0.694698	2.87318	0.288023	0.257474	1.29583	3934	0.379851	1791	1967	2205	39340	3.81659	97	126	158	0	0.28635	0.293594	0.0751652	0.00742247	0.000584647	0.0314947	0.305389
"QC_Shew_12_02-250ng-2_11Jan13_Frodo_12-12-50.mzML"	2013-01-12T09:44:33Z	0.30676	36.8179	42.5844	54.219	0.844648	0.990649	4.25068	14398.9	0.268332	0.221417	0.13453	0.375722	0.241401	0.207038	0.198423	0.353138	0.241241	0.20693	0.198334	0.353496	0.967692	0.670365	2.71216	0.259165	0.294039	1.14048	3979	0.384307	1756	1927	2185	39790	3.85526	95	124	157	0	0.286529	0.291882	0.072958	0.00701181	0.000728826	0.0258356	0.315054
"QC_Shew_12_02-250ng-2_13Jan13_Frodo_12-12-50.mzML"	2013-01-13T17:04:02Z	0.308029	36.1693	41.8361	52.2323	0.863535	1.01232	4.22161	14402.4	0.321705	0.189688	0.15934	0.329267	0.288015	0.20212	0.199419	0.310446	0.287821	0.202026	0.199321	0.310832	0.949032	0.639252	2.6099	0.273213	0.237029	1.13845	3911	0.375572	1839	1989	2194	39110	3.78203	97	126	159	0	0.285477	0.296855	0.0733316	0.00741498	0.000639223	0.0323702	0.303912
"QC_Shew_12_01_500ng_a_10Jul12_Lynx_12-2-32.mzML"	2012-07-10T09:46:05Z	0.228031	25.9849	29.9225	36.805	1.44782	1.36708	4.43553	10800	0.559398	0.12558	0.149568	0.165455	0.258736	0.261337	0.235469	0.244458	0.28528	0.248957	0.228616	0.237147	3.34255	1.46983	2.93003	3.68758	0.742053	1.94918	4484	0.998914	1381	2043	2389.25	43174	5.44041	103	162	256	0.0644833	0.134317	0.0936675	0.0199889	0.00379858	0.000162135	0.0750915	0.608491
"QC_Shew_12_02_100_c_19Jul12_Polaroid_12-20-10.mzML"	2012-07-19T18:44:42Z	0.284434	20.9296	24.5163	30.8167	1.29485	0.912989	4.95539	11100.3	0.25989	0.0869693	0.121046	0.532095	0.246178	0.172406	0.206766	0.374649	0.245296	0.170455	0.204093	0.380156	1.29613	0.901864	2.17585	1.17011	0.579119	1.75966	1857	0.26997	1816	2198	2671	18405	2.72125	80	115	164	0	0.476066	0.179679	0.0236892	0.00173866	0.000217332	0.0318935	0.286716
"QC_Shew_12_02_100ngprimer_a_12Jul12_Polaroid_12-20-10.mzML"	2012-07-12T12:17:35Z	0.192388	38.8201	49.2661	69.1443	0.642143	0.92819	5.36671	11102	0.0324693	0.0452153	0.0484379	0.873877	0.115682	0.162479	0.400013	0.321827	0.112856	0.15225	0.381984	0.352911	1.66867	1.7944	2.98642	1.16657	2.39806	1.73582	1666	0.35784	1815	2013.5	2245	16264	3.39569	83	112	149	0	0.267031	0.164966	0.0230571	0.00178308	0.000307427	0.108337	0.434518
"QC_Shew_12_01_200ngPL_CID6_09Jun12_Polaroid_12-02-11.mzML"	2012-06-12T09:53:51Z	0.296425	19.8775	22.3694	26.8108	1.19284	1.15802	5.02943	11398.6	0.304226	0.130565	0.110726	0.454483	0.25694	0.229882	0.240877	0.2723	0.253511	0.224528	0.232688	0.289272	1.41777	0.975442	2.11568	1.07617	0.622464	0.844568	4858	0.501203	2375	2854.5	3377	47361	5.03317	300	445	579	0.12221	0.156226	0.117417	0.0299191	0.00432846	0.000823462	0.17981	0.389265
"QC_Shew_12_01_200ngPL_CIDLC2_12Jun12_Polaroid_12-02-11.mzML"	2012-06-12T19:17:15Z	0.276991	18.745	21.3854	26.2482	2.15936	1.93554	4.7807	13500.9	0.41703	0.0529588	0.0375106	0.492501	0.266662	0.22226	0.242525	0.268553	0.255145	0.20918	0.211775	0.3239	2.21454	1.87899	3.31097	2.25172	1.87106	2.13256	5609	0.543581	2006	2367	2782	51720	5.41168	80	339	500	0.148647	0.126875	0.0735499	0.0152359	0.00181748	0.00104408	0.248608	0.384223
"QC_Shew_12_02_100ng_a_12Jul12_Polaroid_12-20-10_120712182758.mzML"	2012-07-12T17:27:58Z	0.271057	27.9203	33.4312	44.8993	1.1474	1.07028	4.15398	11106.4	0.213859	0.0410542	0.109361	0.635725	0.234282	0.189448	0.215987	0.360283	0.244415	0.19076	0.209728	0.355097	1.13117	0.882716	2.50867	0.790609	0.804517	1.87592	1957	0.317511	1919	2135	2448	19103	3.18307	98	127	159	0	0.458462	0.166518	0.0168036	0.000732869	0.000104696	0.0724494	0.284929
"QC_Shew_12_01_500ng_a_18Jun12_Lynx_12-2-32.mzML"	2012-06-18T11:30:25Z	0.233266	21.3594	24.8398	30.6461	1.01551	1.23942	4.69615	10801.4	0.360326	0.1483	0.182577	0.308798	0.27869	0.205789	0.241877	0.273644	0.269868	0.253873	0.233177	0.243082	1.85302	0.829461	2.06028	0.846847	0.258586	0.974173	5289	1.04926	1616	1792	1947	46209	5.14379	134	238	390	0.0358155	0.127897	0.0969075	0.00941375	0.000562661	6.49224e-05	0.070311	0.659027
"QC_Shew_12_01_200ngPL_CIDLC4_12Jun12_Polaroid_12-02-11.mzML"	2012-06-13T04:33:01Z	0.30614	20.9297	23.4802	27.9731	1.05501	1.18186	5.00703	11332.4	0.32093	0.149258	0.142747	0.387065	0.262923	0.233814	0.236787	0.266477	0.263935	0.23332	0.236204	0.266541	1.16868	0.862373	1.982	0.798576	0.438273	0.915773	4873	0.482128	2523	3029	3502	48615	4.82244	280	398	527	0.108197	0.180438	0.13683	0.0365936	0.00557441	0.00102849	0.136912	0.394426
"QC_Shew_12_02-pt5-01_10Aug12_Lynx_12-06-05.mzML"	2012-08-10T13:41:28Z	0.335505	16.9285	19.1567	23.3513	0.934869	1.01133	3.60389	5941.92	0.393631	0.127183	0.143933	0.335253	0.26195	0.22417	0.236668	0.277212	0.326726	0.203752	0.216106	0.253417	1.98469	0.832001	1.95449	2.15668	0.351816	0.343167	3177	0.676511	1625	1992	2297	28703	6.1483	587	757	930	0.108281	0.305369	0.189249	0.0382887	0.00623628	0.00083615	0.0328189	0.318921
"QC_Shew_12_01_200ngPL_CIDLC3_12Jun12_Polaroid_12-02-11.mzML"	2012-06-12T23:55:08Z	0.290172	19.766	22.1306	26.7084	1.46911	1.25465	4.75754	13500	0.270029	0.109305	0.0952892	0.525376	0.254122	0.223807	0.247539	0.274533	0.240987	0.210551	0.22492	0.323542	2.92538	1.26806	2.05002	3.15341	0.768517	1.02648	5705	0.596785	2193	2636	3215	53489	5.03835	193	400	551	0.128045	0.152386	0.106788	0.0261736	0.00317822	0.000785208	0.195928	0.386715
"QC_Shew_12_02-pt5-01_11Sep12_Lynx_12-06-05.mzML"	2012-09-11T08:19:28Z	0.298756	23.3714	26.4686	32.3991	1.20772	1.39795	6.42635	5941.78	0.779916	0.0329354	0.0230698	0.164079	0.280553	0.273367	0.229669	0.216411	0.281346	0.273244	0.229187	0.216224	1.36817	2.12139	3.65432	1.32208	1.92178	2.43961	2422	0.553838	2858.25	3461	4238.5	24187	5.55667	373	714	975	0.0900484	0.157977	0.211932	0.0728904	0.01476	0.0022326	0.087485	0.362674
"QC_Shew_12_01_200ng_CID2_08Jun12_Polaroid_12-02-11.mzML"	2012-06-08T15:25:07Z	0.259486	19.8577	23.1011	28.9346	1.60323	1.6184	5.79965	13501.4	0.60789	0.0506624	0.0313827	0.310065	0.279953	0.24571	0.207116	0.267221	0.288255	0.241112	0.203366	0.267267	1.77088	1.37348	3.64738	1.12526	1.65198	2.5828	5820	0.606262	1944	2282	2621.25	57163	6.09647	312	440	574	0.141	0.130259	0.0671588	0.0154471	0.00230919	0.000402358	0.223624	0.4198
"QC_Shew_12_01_E_6Jun12_Cougar_12-05-07.mzML"	2012-06-06T17:41:48Z	0.243155	20.0917	23.3734	29.0018	0.538832	0.608455	3.9963	5939.99	0.520005	0.215369	0.128067	0.136559	0.250343	0.249784	0.251515	0.248358	0.250899	0.279976	0.239954	0.229171	0.86547	0.781105	1.70443	0.488479	0.690873	1.06236	2105	0.370177	4494	5988	10175	19029	3.64899	4	18	44	0.0942246	0.0127174	0.0102475	0.00625361	0.00735719	0.0128751	0.354669	0.501655
"QC_Shew_12_02-pt5-03-30pctB_10Sep12_Lynx_12-06-05.mzML"	2012-09-10T14:24:58Z	0.236513	22.675	26.3597	33.3561	0.816725	1.02821	4.45228	5941	0.248894	0.346802	0.24955	0.154754	0.261852	0.256406	0.249454	0.232288	0.261876	0.256507	0.249435	0.232182	0.899467	0.878597	2.18642	0.488324	0.481771	1.1218	2336	0.463112	2700	3630	5278.25	23356	4.64848	303	477	679	0.233345	0.0404607	0.0821202	0.0471827	0.0119455	0.00312554	0.120868	0.460952
"QC_Shew_12_02_0pt25_Frac-06_30Jul12_Tiger_12-05-06.mzML"	2012-08-01T09:02:05Z	0.305235	28.8564	33.4021	42.035	1.03034	1.15382	4.52126	4557.53	0.404821	0.133068	0.185407	0.276704	0.290175	0.221814	0.235862	0.252149	0.291616	0.221417	0.235375	0.251592	1.29073	0.699566	1.58376	0.486729	0.227822	0.813459	2442	0.623489	1878.25	2158	2658	24355	6.27094	581	736	969	0.146335	0.315705	0.121946	0.00693903	0.000123178	4.10593e-05	0.0758366	0.333073
"QC_Shew_12_01_C_6Jun12_Cougar_12-05-07.mzML"	2012-06-06T14:01:26Z	0.243833	20.4452	23.7476	29.5195	0.490489	0.644288	4.31836	5941.11	0.519139	0.209533	0.130886	0.140443	0.250388	0.249185	0.251865	0.248562	0.247584	0.273331	0.245271	0.233814	0.955142	0.816725	1.75534	0.467338	0.693221	1.05358	2114	0.37218	4682	6192.5	10669.5	19579	3.71599	5	17	52	0.0975024	0.0167526	0.0103683	0.00909137	0.00852955	0.012922	0.29026	0.554574
